airport_code,airport_name,city,country,country_code,latitude,longitude,timezone,is_major_airport
CXT,Charters Towers Airport,,AU,AU,-20.0431, 146.272995,OC,False
DCN,RAAF Base Curtin,Derby,AU,AU,-17.581389, 123.828333,OC,False
CKI,Croker Island Airport,,AU,AU,-11.165, 132.483002,OC,False
CTN,Cooktown Airport,,AU,AU,-15.443649, 145.183221,OC,False
CMQ,Clermont Airport,,AU,AU,-22.7731, 147.621002,OC,False
CMA,Cunnamulla Airport,,AU,AU,-28.030000686645508, 145.6219940185547,OC,False
CML,Camooweal Airport,,AU,AU,-19.911699, 138.125,OC,False
NIF,Camp Nifty Airport,,AU,AU,-21.6717, 121.586998,OC,False
CES,Cessnock Airport,,AU,AU,-32.787498, 151.341995,OC,False
CNB,Coonamble Airport,,AU,AU,-30.980946, 148.377833,OC,False
ODL,Cordillo Downs Airport,Cordillo Downs,AU,AU,-26.74530029296875, 140.63800048828125,OC,False
CUQ,Coen Airport,Coen,AU,AU,-13.761133, 143.113311,OC,False
CIE,Collie Airport,Collie,AU,AU,-33.3666992188, 116.217002869,OC,False
OOM,Cooma Snowy Mountains Airport,Cooma,AU,AU,-36.300445, 148.972408,OC,False
CDA,Cooinda Airport,,AU,AU,-12.903300285339355, 132.53199768066406,OC,False
CWW,Corowa Airport,,AU,AU,-35.994701, 146.356995,OC,False
CFP,Carpentaria Downs Airport,Carpentaria Downs,AU,AU,-18.718481, 144.313028,OC,False
CYG,Corryong Airport,,AU,AU,-36.18280029296875, 147.88800048828125,OC,False
CXQ,Christmas Creek Station Airport,Wangkat Jungka,AU,AU,-18.8728, 125.934,OC,False
CDQ,Croydon Airport,,AU,AU,-18.225000381469727, 142.25799560546875,OC,False
KCE,Collinsville Airport,,AU,AU,-20.59670066833496, 147.86000061035156,OC,False
CMD,Cootamundra Airport,,AU,AU,-34.624283, 148.036641,OC,False
CUG,Cudal Airport,,AU,AU,-33.278026, 148.768708,OC,False
CUY,Cue Airport,,AU,AU,-27.450663, 117.917703,OC,False
CJF,Coondewanna Airport,Coondewanna,AU,AU,-22.966667, 118.813333,OC,False
CWR,Cowarie Airport,,AU,AU,-27.711700439453125, 138.3280029296875,OC,False
CCW,Cowell Airport,,AU,AU,-33.666698, 136.891998,OC,False
CWT,Cowra Airport,,AU,AU,-33.846894, 148.648007,OC,False
COY,Coolawanyah Airport,Coolawanyah Station,AU,AU,-21.7946, 117.755,OC,False
DJR,Dajarra Airport,,AU,AU,-21.70829963684082, 139.5330047607422,OC,False
DBY,Dalby Airport,,AU,AU,-27.158476, 151.263428,OC,False
DRN,Dirranbandi Airport,,AU,AU,-28.587912, 148.217161,OC,False
DNB,Dunbar Airport,Maramie,AU,AU,-16.047394, 142.394415,OC,False
DRB,Derby Airport,Derby,AU,AU,-17.37193, 123.66221,OC,False
DFP,Drumduff Airport,Palmer,AU,AU,-16.052124, 143.013339,OC,False
DDI,Daydream Island Helipad,Whitsundays,AU,AU,-20.2603, 148.8136,OC,False
DGD,Dalgaranga Gold Mine Airport,,AU,AU,-27.829722, 117.316389,OC,False
DNG,Doongan Airport,Drysdale River,AU,AU,-15.386429, 126.302235,OC,False
DXD,Dixie Airport,New Dixie,AU,AU,-15.1174944348, 143.316049576,OC,False
DKI,Dunk Island Airport,Dunk Island,AU,AU,-17.93913, 146.141447,OC,False
DLK,Dulkaninna Airport,Dulkaninna,AU,AU,-29.0132999420166, 138.4810028076172,OC,False
DNQ,Deniliquin Airport,Deniliquin,AU,AU,-35.5593986511, 144.945999146,OC,False
DDN,Delta Downs Airport,,AU,AU,-16.99169921875, 141.31700134277344,OC,False
DLV,Delissaville Airport,,AU,AU,-12.550000190734863, 130.68499755859375,OC,False
DYW,Daly Waters Airport,Daly Waters,AU,AU,-16.264695066399998, 133.383378983,OC,False
DMD,Doomadgee Airport,,AU,AU,-17.9403, 138.822006,OC,False
DVR,Daly River Airport,Nauiyu,AU,AU,-13.749806, 130.693878,OC,False
NLF,Darnley Island Airport,Darnley Island,AU,AU,-9.579176, 143.780276,OC,False
DRD,Dorunda Airport,Dorunda Outstation,AU,AU,-16.5537, 141.8238,OC,False
DVP,Davenport Downs Airport,,AU,AU,-24.149999618530273, 141.10800170898438,OC,False
DPO,Devonport Airport,Devonport,AU,AU,-41.1697006226, 146.429992676,OC,False
DOX,Dongara Airport,Port Denison,AU,AU,-29.298128, 114.927334,OC,False
DRY,Drysdale River Airport,Drysdale River,AU,AU,-15.71357, 126.381097,OC,False
DHD,Durham Downs Airport,,AU,AU,-27.075000762939453, 141.89999389648438,OC,False
DRR,Durrie Airport,,AU,AU,-25.684999465942383, 140.22799682617188,OC,False
SRR,Dunwich Airport,North Stradbroke Island,AU,AU,-27.519005, 153.427618,OC,False
DKV,Docker River Airport,Kaltukatjara,AU,AU,-24.859533, 129.122209,OC,False
DYA,Dysart Airport,,AU,AU,-22.6222, 148.363998,OC,False
RXA,Ar Rawdah Airport,Ar Rawdah,YE,YE,14.44872, 47.27955,AS,False
ECH,Echuca Airport,,AU,AU,-36.15719985961914, 144.76199340820312,OC,False
EUC,Eucla Airport,,AU,AU,-31.707084, 128.877243,OC,False
ETD,Etadunna Airport,Etadunna,AU,AU,-28.740801, 138.589005,OC,False
ENB,Eneabba Airport,Eneabba,AU,AU,-29.832500457763672, 115.24600219726562,OC,False
EIH,Einasleigh Airport,Einasleigh,AU,AU,-18.503299713100002, 144.093994141,OC,False
ELC,Elcho Island Airport,Elcho Island,AU,AU,-12.019399642899998, 135.570999146,OC,False
EKD,Elkedra Airport,,AU,AU,-21.172500610399997, 135.444000244,OC,False
EMD,Emerald Airport,Emerald,AU,AU,-23.5674991608, 148.179000854,OC,False
EDD,Erldunda Airport,Ghan,AU,AU,-25.206106, 133.254161,OC,False
ERB,Ernabella Airport,,AU,AU,-26.2632999420166, 132.1820068359375,OC,False
ERQ,Elrose Airport,Elrose Mine,AU,AU,-20.9764, 141.0066,OC,False
EPR,Esperance Airport,Esperance,AU,AU,-33.684399, 121.822998,OC,False
EVD,Eva Downs Airport,Eva Downs,AU,AU,-18.0009994507, 134.863006592,OC,False
EVH,Evans Head Aerodrome,,AU,AU,-29.101786, 153.419255,OC,False
WHB,Eliwana,,AU,AU,-22.428395, 116.887879,OC,False
EXM,Exmouth Airport,Exmouth,AU,AU,-22.040677, 114.102663,OC,False
FRB,Forbes Airport,Forbes,AU,AU,-33.363602, 147.934998,OC,False
KFE,Fortescue - Dave Forrest Aerodrome,Cloudbreak Village,AU,AU,-22.290754, 119.437143,OC,False
FLY,Finley Airport,,AU,AU,-35.658918, 145.561214,OC,False
FLS,Flinders Island Airport,Whitemark,AU,AU,-40.091702, 147.992996,OC,False
FVL,Flora Valley Airport,,AU,AU,-18.297844, 128.455897,OC,False
FIK,Finke Airport,Finke,AU,AU,-25.5946998596, 134.582992554,OC,False
FOS,Forrest Airport,,AU,AU,-30.83662, 128.112811,OC,False
FVR,Oombulgurri Airport,Oombulgurri,AU,AU,-15.1647, 127.8401,OC,False
FOT,Forster (Wallis Is) Airport,,AU,AU,-32.202489, 152.481136,OC,False
JFM,Fremantle Heliport,Fremantle,AU,AU,-32.045149, 115.733022,OC,False
FIZ,Fitzroy Crossing Airport,,AU,AU,-18.183596, 125.559783,OC,False
YGA,Yongchuan Da'an General Airport,Chongqing,CN,CN,29.356667, 106.010441,AS,False
GBP,Gamboola Airport,Gamboola,AU,AU,-16.54412, 143.668155,OC,False
GAH,Gayndah Airport,Gayndah,AU,AU,-25.615939, 151.62055,OC,False
GBL,South Goulburn Is Airport,,AU,AU,-11.65, 133.382004,OC,False
GUH,Gunnedah Airport,,AU,AU,-30.957511, 150.248981,OC,False
GOO,Goondiwindi Airport,,AU,AU,-28.5214, 150.320007,OC,False
GDD,Gordon Downs Airport,Gordon Downs,AU,AU,-18.6781005859375, 128.5919952392578,OC,False
GGD,Gregory Downs Airport,,AU,AU,-18.625, 139.23300170898438,OC,False
YGE,Gorge Harbour Seaplane Base,Gorge Harbour,CA,CA,50.0994, -125.0235,,False
GET,Geraldton Airport,Moonyoonooka,AU,AU,-28.796101, 114.707001,OC,False
GFN,Clarence Valley Regional Airport,Grafton,AU,AU,-29.754795, 153.031234,OC,False
GBW,Ginbata Airport,Ginbata,AU,AU,-22.5812, 120.03553,OC,False
GBV,Gibb River Airport,Gibb,AU,AU,-16.418661, 126.445685,OC,False
GKL,Great Keppel Is Airport,Great Keppel Island,AU,AU,-23.184575, 150.94164,OC,False
GLT,Gladstone Airport,Gladstone,AU,AU,-23.869763, 151.225439,OC,False
GUL,Goulburn Airport,,AU,AU,-34.810298919677734, 149.7259979248047,OC,False
GLG,Glengyle Airport,,AU,AU,-24.808300018310547, 139.60000610351562,OC,False
GLI,Glen Innes Airport,Glen Innes,AU,AU,-29.676029, 151.691156,OC,False
GLM,Glenormiston Airport,,AU,AU,-22.8883, 138.824997,OC,False
YGN,Greenway Sound Seaplane Base,Broughton Island,CA,CA,50.839, -126.775,,False
GFE,Grenfell Airport,Grenfell,AU,AU,-34, 148.132995605,OC,False
GVP,Greenvale Airport,,AU,AU,-18.9966, 145.0136,OC,False
GPD,Mount Gordon Airport,Mount Gordon Mine,AU,AU,-19.77265, 139.40425,OC,False
GPN,Garden Point Airport,Pirlangimpi,AU,AU,-11.399686, 130.425568,OC,False
GSC,Gascoyne Junction Airport,Gascoyne Junction,AU,AU,-25.0546, 115.2026,OC,False
GTE,Groote Eylandt Airport,Groote Eylandt,AU,AU,-13.972405, 136.458553,OC,False
GFF,Griffith Airport,Griffith,AU,AU,-34.2508010864, 146.067001343,OC,False
GTT,Georgetown Airport,Georgetown,AU,AU,-18.302676, 143.530925,OC,False
GEE,George Town Airport,George Town,AU,AU,-41.079491, 146.839061,OC,False
GYP,Gympie Airport,,AU,AU,-26.290149, 152.702998,OC,False
HWK,Wilpena Pound Airport,Hawker,AU,AU,-31.855907, 138.468079,OC,False
HXX,Hay Airport,,AU,AU,-34.531399, 144.830002,OC,False
HVB,Hervey Bay Airport,Hervey Bay,AU,AU,-25.320127, 152.880662,OC,False
HUB,Humbert River Airport,,AU,AU,-16.489669799804688, 130.63027954101562,OC,False
HRY,Henbury Airport,Ghan,AU,AU,-24.584, 133.236,OC,False
HIP,Headingly Airport,,AU,AU,-21.33329963684082, 138.2830047607422,OC,False
HIG,Highbury Airport,Highbury,AU,AU,-16.424148, 143.14534,OC,False
HID,Horn Island Airport,Horn,AU,AU,-10.585636, 142.29277,OC,False
HLL,Hillside Airport,Hillside,AU,AU,-21.718283, 119.440334,OC,False
HCQ,Halls Creek Airport,,AU,AU,-18.2339, 127.669998,OC,False
HMG,Hermannsburg Airport,Hermannsburg (Ntaria),AU,AU,-23.926485, 132.807798,OC,False
HLT,Hamilton Airport,,AU,AU,-37.64889907836914, 142.06500244140625,OC,False
HOK,Hooker Creek Airport,Lajamanu,AU,AU,-18.3367004395, 130.638000488,OC,False
MHU,Mount Hotham Airport,Mount Hotham,AU,AU,-37.0475006104, 147.333999634,OC,False
HAP,Happy Bay Helipad,Long Island,AU,AU,-20.3358, 148.8525,OC,False
HTU,Hopetoun Airport,,AU,AU,-35.715302, 142.360001,OC,False
HPE,Hope Vale Airport,Hope Vale,AU,AU,-15.2923, 145.1035,OC,False
HSM,Horsham Airport,,AU,AU,-36.669700622558594, 142.17300415039062,OC,False
HAT,Heathlands Airport,Shelburne,AU,AU,-11.7369, 142.576996,OC,False
HGD,Hughenden Airport,Hughenden,AU,AU,-20.815001, 144.225006,OC,False
IBM,Iron Bridge Mine Airport,Japal Camp,AU,AU,-21.287575, 118.88252,OC,False
IDK,Indulkana Airport,Indulkana,AU,AU,-26.965435, 133.321989,OC,False
IFL,Innisfail Airport,,AU,AU,-17.559401, 146.011993,OC,False
IFF,Iffley Airport,,AU,AU,-18.899999618530273, 141.2169952392578,OC,False
IGH,Ingham Airport,,AU,AU,-18.664149, 146.145804,OC,False
IKP,Inkerman Airport,Inkerman,AU,AU,-16.229225, 141.434607,OC,False
INJ,Injune Airport,Injune,AU,AU,-25.851, 148.5497,OC,False
INM,Innamincka Airport,,AU,AU,-27.697589, 140.739498,OC,False
IVW,Inverway Airport,Inverway,AU,AU,-17.8411006927, 129.643005371,OC,False
ISI,Isisford Airport,,AU,AU,-24.25830078125, 144.4250030517578,OC,False
IVR,Inverell Airport,Inverell,AU,AU,-29.888299942, 151.143997192,OC,False
JAB,Jabiru Airport,,AU,AU,-12.658056, 132.894638,OC,False
JUN,Jundah Airport,Jundah,AU,AU,-24.838045, 143.061962,OC,False
JCK,Julia Creek Airport,,AU,AU,-20.66830062866211, 141.72300720214844,OC,False
JUR,Jurien Bay Airport,Jurien Bay,AU,AU,-30.302699, 115.055551,OC,False
UBU,Kalumburu Airport,Kalumburu,AU,AU,-14.28784, 126.633182,OC,False
KQR,Karara Airport,Karara,AU,AU,-29.217223, 116.687154,OC,False
KYB,Ken's Bore airport,Ken's Bore,AU,AU,-22.15722, 116.156223,OC,False
KDB,Kambalda Airport,Kambalda West,AU,AU,-31.1907, 121.5978,OC,False
KAX,Kalbarri Airport,Kalbarri,AU,AU,-27.692813, 114.259169,OC,False
KBY,Streaky Bay Airport,,AU,AU,-32.836621, 134.292991,OC,False
KBJ,Kings Canyon Airport,Petermann,AU,AU,-24.260229, 131.488924,OC,False
KCS,Kings Creek Airport,Petermann,AU,AU,-24.421285, 131.819458,OC,False
OOD,Koodaideri Mine Airport,Koodaideri Mine,AU,AU,-22.504291, 119.07683,OC,False
KRA,Kerang Airport,,AU,AU,-35.751399993896484, 143.93899536132812,OC,False
KNS,King Island Airport,,AU,AU,-39.877498626708984, 143.8780059814453,OC,False
KBB,Kirkimbie Station Airport,Kirkimbie,AU,AU,-17.7791996002, 129.210006714,OC,False
KFG,Kalkgurung Airport,,AU,AU,-17.431900024414062, 130.80799865722656,OC,False
KOH,Koolatah Airport,Maramie,AU,AU,-15.888484, 142.439461,OC,False
KKP,Koolburra Airport,Koolburra,AU,AU,-15.318900108337402, 143.9550018310547,OC,False
KCI,Koolan Central Airport,Koolan Island,AU,AU,-16.125, 123.735,OC,False
KRB,Karumba Airport,,AU,AU,-17.45669937133789, 140.8300018310547,OC,False
KML,Kamileroi Airport,,AU,AU,-19.375, 140.0570068359375,OC,False
KPS,Kempsey Airport,,AU,AU,-31.07232, 152.765313,OC,False
KNI,Katanning Airport,,AU,AU,-33.699423, 117.65703,OC,False
KWM,Kowanyama Airport,Kowanyama,AU,AU,-15.485369, 141.752572,OC,False
KPP,Kalpowar Airport,Kalpower,AU,AU,-14.89, 144.22,OC,False
KGY,Kingaroy Airport,,AU,AU,-26.581077, 151.839927,OC,False
KGC,Kingscote Airport,,AU,AU,-35.71390151977539, 137.52099609375,OC,False
YKT,Klemtu Water Aerodrome,Klemtu,CA,CA,52.6076345452, -128.521757126,,False
KUG,Kubin Island Airport,Kubin Island,AU,AU,-10.22648, 142.219619,OC,False
KRD,Kurundi Airport,Kurundi Station,AU,AU,-20.51, 134.6706,OC,False
LWH,Lawn Hill Airport,,AU,AU,-18.57453, 138.586106,OC,False
LGH,Leigh Creek Airport,,AU,AU,-30.598301, 138.425995,OC,False
LNO,Leonora Airport,Leonora,AU,AU,-28.87809944152832, 121.31500244140625,OC,False
LEL,Lake Evella Airport,,AU,AU,-12.498900413513184, 135.80599975585938,OC,False
LFP,Lakefield Airport,Lakefield,AU,AU,-14.9207, 144.203,OC,False
LDH,Lord Howe Island Airport,Lord Howe Island,AU,AU,-31.538204, 159.07546,OC,False
IRG,Lockhart River Airport,Lockhart River,AU,AU,-12.7869, 143.304993,OC,False
LTP,Lyndhurst Airport,Lyndhurst,AU,AU,-19.1958007812, 144.371002197,OC,False
LIB,Limbunya Airport,Limbunya,AU,AU,-17.2355995178, 129.882003784,OC,False
LDC,Lindeman Island Airport,Lindeman Island,AU,AU,-20.4535999298, 149.039993286,OC,False
LSY,Lismore Airport,Lismore,AU,AU,-28.830689, 153.258419,OC,False
LNH,Lake Nash Airport,Alpurrurulam,AU,AU,-20.9807, 137.9178,OC,False
BBL,Ballera Airport,,AU,AU,-27.405633, 141.809458,OC,False
BEO,Lake Macquarie Airport,City of Lake Macquarie,AU,AU,-33.065975, 151.646283,OC,False
LKD,Lakeland Airport,Lakeland Downs,AU,AU,-15.841213, 144.849118,OC,False
LOC,Lock Airport,Lock,AU,AU,-33.5442008972168, 135.6929931640625,OC,False
LOA,Lorraine Airport,,AU,AU,-18.99329948425293, 139.90699768066406,OC,False
LTV,Lotus Vale Airport,Lotus Vale,AU,AU,-17.048299789399998, 141.37600708,OC,False
YLP,Mingan Airport,Longue-Pointe-de-Mingan,CA,CA,50.2869, -64.1528,,False
LUU,Laura Airport,,AU,AU,-15.560495, 144.451418,OC,False
LHG,Lightning Ridge Airport,,AU,AU,-29.452857, 147.977146,OC,False
LRE,Longreach Airport,Longreach,AU,AU,-23.4342, 144.279999,OC,False
LUT,New Laura Airport,Laura Station,AU,AU,-15.182758, 144.345535,OC,False
LER,Leinster Airport,,AU,AU,-27.843299865722656, 120.7030029296875,OC,False
LVO,Laverton Airport,Laverton,AU,AU,-28.614267, 122.428673,OC,False
TGN,Latrobe Valley Airport,Morwell,AU,AU,-38.211004, 146.470817,OC,False
LZR,Lizard Island Airport,,AU,AU,-14.673273, 145.454571,OC,False
UBB,Mabuiag Island Airport,Mabuiag Island,AU,AU,-9.950168, 142.19523,OC,False
MYI,Murray Island Airport,Murray Island,AU,AU,-9.915105, 144.054644,OC,False
AVV,Melbourne Avalon International Airport,Geelong/Melbourne,AU,AU,-38.040269, 144.467196,OC,False
ABX,Albury Airport,East Albury,AU,AU,-36.066758, 146.959148,OC,False
MRG,Mareeba Airport,Mareeba,AU,AU,-17.070277, 145.424228,OC,False
MBB,Marble Bar Airport,,AU,AU,-21.163299560546875, 119.83300018310547,OC,False
XMC,Mallacoota Airport,,AU,AU,-37.59830093383789, 149.72000122070312,OC,False
MFP,Manners Creek Airport,,AU,AU,-22.100000381469727, 137.98300170898438,OC,False
MLR,Millicent Airport,,AU,AU,-37.58359909057617, 140.36599731445312,OC,False
DGE,Mudgee Airport,Mudgee,AU,AU,-32.564794, 149.609452,OC,False
MQA,Mandora Airport,Eighty Mile Beach,AU,AU,-19.73799, 120.83818,OC,False
MNW,Macdonald Downs Airport,,AU,AU,-22.444000244099996, 135.199005127,OC,False
MKR,Meekatharra Airport,,AU,AU,-26.6117000579834, 118.5479965209961,OC,False
MEB,Melbourne Essendon Airport,Essendon Fields,AU,AU,-37.7281, 144.901993,OC,False
MIM,Merimbula Airport,Merimbula,AU,AU,-36.9085998535, 149.901000977,OC,False
MLV,Merluna Airport,Merluna,AU,AU,-13.0649, 142.4536,OC,False
MGT,Milingimbi Airport,Milingimbi Island,AU,AU,-12.0944004059, 134.893997192,OC,False
MNG,Maningrida Airport,Maningrida,AU,AU,-12.0560998917, 134.23399353,OC,False
GSN,Mount Gunson Airport,Mount Gunson,AU,AU,-31.4597, 137.174443333,OC,False
MGV,Margaret River (Station) Airport,,AU,AU,-18.6217002869, 126.883003235,OC,False
MQZ,Margaret River Airport,,AU,AU,-33.930599, 115.099998,OC,False
MVU,Musgrave Airport,Musgrave,AU,AU,-14.7757, 143.5047,OC,False
HBA,Hobart International Airport,Hobart (Cambridge),AU,AU,-42.837032, 147.513022,OC,False
MHO,Mount House Airport,Wunaamin Miliwundi Ranges,AU,AU,-17.051917, 125.712491,OC,False
MCV,McArthur River Mine Airport,McArthur River Mine,AU,AU,-16.4424991608, 136.083999634,OC,False
MQL,Mildura Airport,Mildura,AU,AU,-34.229198455799995, 142.085998535,OC,False
XML,Minlaton Airport,,AU,AU,-34.743801, 137.529087,OC,False
MIH,Mitchell Plateau Airport,Mitchell Plateau,AU,AU,-14.790817, 125.825729,OC,False
MWY,Miranda Downs Airport,Miranda Downs,AU,AU,-17.328899, 141.886002,OC,False
MTQ,Mitchell Airport,,AU,AU,-26.483299255371094, 147.93699645996094,OC,False
MJP,Manjimup Airport,,AU,AU,-34.26530075073242, 116.13999938964844,OC,False
WLE,Miles Airport,,AU,AU,-26.806447, 150.168953,OC,False
LST,Launceston Airport,Launceston (Western Junction),AU,AU,-41.544935, 147.210785,OC,False
MBW,Melbourne Moorabbin Airport,Melbourne,AU,AU,-37.977765, 145.099799,OC,False
WUI,Murrin Murrin Airport,Murrin Murrin,AU,AU,-28.705299, 121.89099,OC,False
MEL,Melbourne Airport,Melbourne,AU,AU,-37.670732, 144.837898,OC,False
MMM,Middlemount Airport,,AU,AU,-22.801444, 148.706796,OC,False
MTL,Maitland Airport,,AU,AU,-32.701265, 151.492912,OC,False
WME,Mount Keith Airport,,AU,AU,-27.28733, 120.554937,OC,False
ONR,Monkira Airport,,AU,AU,-24.816699981689453, 140.5330047607422,OC,False
MSF,Mount Swan Airport,,AU,AU,-22.624696, 135.034512,OC,False
OXY,Morney Airport,,AU,AU,-25.358299255371094, 141.43299865722656,OC,False
MMG,Mount Magnet Airport,,AU,AU,-28.116100311279297, 117.84200286865234,OC,False
OOR,Mooraberree Airport,,AU,AU,-25.25, 140.98300170898438,OC,False
MRZ,Moree Airport,Moree,AU,AU,-29.498899459799997, 149.845001221,OC,False
MET,Moreton Airport,Moreton,AU,AU,-12.444199562099998, 142.638000488,OC,False
MIN,Minnipa Airport,,AU,AU,-32.843299865722656, 135.14500427246094,OC,False
MQE,Marqua Airport,Marqua,AU,AU,-22.80579948425293, 137.25100708007812,OC,False
MOV,Moranbah Airport,Moranbah,AU,AU,-22.057800293, 148.07699585,OC,False
RRE,Marree Airport,,AU,AU,-29.6633, 138.065002,OC,False
MWB,Morawa Airport,,AU,AU,-29.2017, 116.022003,OC,False
MYA,Moruya Airport,Moruya,AU,AU,-35.8978004456, 150.143997192,OC,False
MTD,Mount Sanford Station Airport,,AU,AU,-16.978300094604492, 130.55499267578125,OC,False
MIY,Mittebah Airport,,AU,AU,-18.8093, 137.0815,OC,False
UTB,Muttaburra Airport,,AU,AU,-22.58329963684082, 144.5330047607422,OC,False
MGB,Mount Gambier Airport,Mount Gambier,AU,AU,-37.744382, 140.780561,OC,False
ONG,Mornington Island Airport,,AU,AU,-16.662500381469727, 139.17799377441406,OC,False
MNQ,Monto Airport,,AU,AU,-24.892267, 151.101787,OC,False
MUQ,Muccan Station Airport,Muccan Station,AU,AU,-20.658899307250977, 120.06700134277344,OC,False
MNE,Mungeranie Airport,Mungeranie,AU,AU,-28.009199142456055, 138.65699768066406,OC,False
MVK,Mulka Airport,Mulka,AU,AU,-28.34779930114746, 138.64999389648438,OC,False
MUP,Mulga Park Airport,,AU,AU,-25.860000610399997, 131.649993896,OC,False
MNV,Mount Valley Airport,,AU,AU,-14.0833, 133.817001,OC,False
MXU,Mullewa Airport,,AU,AU,-28.475, 115.516998,OC,False
MWT,Moolawatana Airport,Moolawatana Station,AU,AU,-29.9069, 139.765,OC,False
MXD,Marion Downs Airport,Marion Downs,AU,AU,-23.363702, 139.649663,OC,False
MBH,Maryborough Airport,Maryborough,AU,AU,-25.513528, 152.713603,OC,False
MYO,Myroodan Station Airport,,AU,AU,-18.123996, 124.270261,OC,False
RTY,Merty Merty Airport,,AU,AU,-28.582713, 140.303264,OC,False
NMR,Nappa Merrie Airport,,AU,AU,-27.549201, 141.158416,OC,False
NRA,Narrandera Airport,Narrandera,AU,AU,-34.7022018433, 146.511993408,OC,False
NAA,Narrabri Airport,Narrabri,AU,AU,-30.3192005157, 149.82699585,OC,False
RPM,Ngukurr Airport,,AU,AU,-14.7228, 134.746994,OC,False
NBH,Nambucca Heads Airport,Nambucca Heads,AU,AU,-30.673058, 152.984233,OC,False
NLS,Nicholson Airport,,AU,AU,-18.049999237060547, 128.89999389648438,OC,False
NKB,Noonkanbah Airport,,AU,AU,-18.4946994781, 124.851997375,OC,False
NMP,New Moon Airport,Basalt,AU,AU,-19.2, 145.773,OC,False
NPP,Napperby Airport,Napperby,AU,AU,-22.5312, 132.7632,OC,False
ABM,Northern Peninsula Airport,Bamaga,AU,AU,-10.946194, 142.455081,OC,False
NAC,Naracoorte Airport,,AU,AU,-36.985298, 140.725006,OC,False
NRG,Narrogin Airport,Narrogin,AU,AU,-32.93, 117.080002,OC,False
QRM,Narromine Airport,,AU,AU,-32.214699, 148.225006,OC,False
RVT,Ravensthorpe Airport,,AU,AU,-33.7971992493, 120.208000183,OC,False
NSV,Noosa Airport,,AU,AU,-26.423177, 153.064935,OC,False
NSM,Norseman Aerodrome,Norseman,AU,AU,-32.203, 121.758127,OC,False
NTN,Normanton Airport,Normanton,AU,AU,-17.68409, 141.069664,OC,False
NUR,Nullabor Motel Airport,,AU,AU,-31.441699981689453, 130.90199279785156,OC,False
NLL,Nullagine Airport,,AU,AU,-21.913299560546875, 120.197998046875,OC,False
NUB,Numbulwar Airport,,AU,AU,-14.2717, 135.716995,OC,False
UTD,Nutwood Downs Airport,Nutwood Downs,AU,AU,-15.8074, 134.1459,OC,False
ZNE,Newman Airport,Newman,AU,AU,-23.417800903299998, 119.803001404,OC,False
NYN,Nyngan Airport,,AU,AU,-31.550645, 147.202973,OC,False
OPI,Oenpelli Airport,,AU,AU,-12.325, 133.005997,OC,False
YOI,Opinaca Aerodrome,Éléonore Mine,CA,CA,52.221944, -76.611944,,False
XCO,Colac Airport,Colac Otway Shire,AU,AU,-38.286701, 143.679993,OC,False
OLP,Olympic Dam Airport,Olympic Dam,AU,AU,-30.483861, 136.876699,OC,False
ONS,Onslow Airport,,AU,AU,-21.670161, 115.114902,OC,False
ODD,Oodnadatta Airport,,AU,AU,-27.562473, 135.442946,OC,False
MOO,Moomba Airport,Moomba,AU,AU,-28.0994, 140.197006,OC,False
RBS,Orbost Airport,,AU,AU,-37.790000915527344, 148.61000061035156,OC,False
OKB,Orchid Beach Airport,Orchid Beach,AU,AU,-24.959400177002, 153.31500244141,OC,False
